date,lat_bin,lon_bin,temp_mean,temp_max,temp_min,dewpoint_mean,count
2020-11-01,28.400000000000002,77.05000000000001,19.116898527777803,32.16660000000002,9.275599999999997,10.152437694444465,720
2020-11-01,28.400000000000002,77.30000000000001,19.041589680555578,32.12295,8.963459999999998,10.483323208333356,720
2020-11-01,28.650000000000002,76.80000000000001,18.49067216666669,31.236230000000035,9.453450000000032,10.772857930555576,720
2020-11-01,28.650000000000002,77.05000000000001,18.523391069444465,31.20156000000003,8.887699999999995,10.86917305555558,720
2020-11-01,28.650000000000002,77.30000000000001,18.368516986111135,30.810820000000035,8.537000000000035,11.176172527777801,720
2020-11-01,28.900000000000002,76.80000000000001,18.07149788888891,30.430750000000046,8.801750000000027,11.169693847222245,720
2020-11-01,28.900000000000002,77.05000000000001,17.955739430555578,30.09432000000004,8.377679999999998,11.445303569444468,720
2020-11-01,28.900000000000002,77.30000000000001,17.805650000000025,29.662130000000047,8.081380000000024,11.751550111111133,720
2020-12-01,28.400000000000002,76.80000000000001,14.817300846774216,28.58077000000003,3.9623700000000213,8.243774744623678,744
2020-12-01,28.400000000000002,77.05000000000001,14.981719852150562,28.572100000000034,4.203450000000032,8.264717043010776,744
2020-12-01,28.400000000000002,77.30000000000001,14.859832029569914,28.207060000000013,4.2327999999999975,8.574155685483895,744
2020-12-01,28.650000000000002,76.80000000000001,14.36319491935486,27.82736,3.947400000000016,8.721794905914,744
2020-12-01,28.650000000000002,77.05000000000001,14.444895752688197,27.725600000000043,4.1868500000000495,8.792373884408626,744
2020-12-01,28.650000000000002,77.30000000000001,14.361694099462389,27.393550000000005,4.498860000000036,8.983643346774217,744
2020-12-01,28.900000000000002,76.80000000000001,13.970245255376366,26.862570000000005,3.678100000000029,9.048488104838732,744
2020-12-01,28.900000000000002,77.05000000000001,13.897859852150559,26.538400000000024,3.7697000000000003,9.232101801075292,744
2020-12-01,28.900000000000002,77.30000000000001,13.819887661290347,26.52868000000001,4.099760000000003,9.41072305107529,744
2021-01-01,28.400000000000002,76.80000000000001,13.210957083333357,22.895320000000027,4.565899999999999,9.120015712365614,744
2021-01-01,28.400000000000002,77.05000000000001,13.341522836021529,22.932800000000043,4.714070000000049,9.182300510752711,744
2021-01-01,28.400000000000002,77.30000000000001,13.366919126344108,23.02206000000001,4.58322000000004,9.34022110215056,744
2021-01-01,28.650000000000002,76.80000000000001,12.997664583333355,22.55940000000004,4.5932300000000055,9.279749569892497,744
2021-01-01,28.650000000000002,77.05000000000001,13.07026482526884,22.61877000000004,4.692830000000015,9.373824408602173,744
2021-01-01,28.650000000000002,77.30000000000001,13.107364959677442,22.599199999999996,4.585020000000043,9.508039327957011,744
2021-01-01,28.900000000000002,76.80000000000001,12.758331922043032,22.335140000000024,4.28167000000002,9.42632416666669,744
2021-01-01,28.900000000000002,77.05000000000001,12.808997150537657,22.650840000000017,4.0875500000000216,9.569944704301099,744
